name,value
Warmaster.InstantMeleeCleave.Damage.DamageScalingTargetCountThreshold, 1.0
Warmaster.InstantMeleeCleave.Debuff.StrengthCoefficient, 0.60
Warmaster.InstantMeleeCleave.Debuff.Duration, 12.0
Warmaster.InstantMeleeCleave.Debuff.Period, 1.5
Warmaster.InstantMeleeCleave.Enfeeble.TargetDamageScaleMultiplier, 0.90		;disabled for Feb 19
Warmaster.NoResourceLossSelfBuff.Duration, 12.0
Warmaster.NoResourceLossSelfBuff.Cooldown, 90.0
Warmaster.AoeIncite.AoeRadius, 1500.0
Warmaster.AoeIncite.AoeDuration, 10.0
Warmaster.AoeIncite.Cooldown, 120.0
Warmaster.AoeIncite.VisualDelay, 0.22
Warmaster.AoeIncite.FriendlyAura.IncomingMagicDamageScaler, 0.8
Warmaster.AoeIncite.Talent.ReducedCooldown, 0.80
Warmaster.ShieldSelfBuff.Duration, 20.0
Warmaster.ShieldSelfBuff.MeleeCleave.Cost, 2.0
Warmaster.ShieldSelfBuff.DamageMultiplier, 1.25
Warmaster.ShieldSelfBuff.IncomingDamageMultiplier, 0.75
Warmaster.ShieldSelfBuff.SpiritCost, 100.0
Warmaster.Talent.AddedSpiritPassive, 0.05
Rime.AnimaOvercharge.UiGlowThresholdFraction, 0.9 ; 0.7
Rime.AnimaOvercharge.AnimaSpendAmountForOvercharge, 1.0
Rime.AnimaOvercharge.OverchargedAnimaGainChance, 0.3
Rime.AnimaOvercharge.OverchargedAnimaCritChanceIncrease, 0.1
Rime.AnimaOvercharge.OverchargedAnimaCritChanceIncreaseMax, 1.0
Rime.FrostWaterDamageResourceGainChance, 0.0
Rime.Expertise.FrostWaterDamageBaseBonus, 0.0
Rime.CastedDamageProjectileBonusProc.ProcChance, 0.0
Rime.CastedDamageProjectileBonusProc.BonusDamageScale, 0.95
Rime.SpiritProc.ResourceRefund.FlatSpiritPointGain, 2.0
Rime.Talents.MagicDamageReduction.MagicIncomingDamageMultiplier, 0.90
Rime.Talent.IncreasedMovementSpeed.SpeedScaler, 1.2
Rime.Talent.AutoProjectileOnResourceGainBuff.IncreasedOutgoingDamage.DamageScaleBonus, 0.10
Rime.Talent.IncomingAoeDamageReduction.AvoidanceIncrease, 0.1 ; TODO: This should be changed to a 0.9 aoe damage multiplier!
Rime.Talent.ResourceSpendingReducesCooldowns.CooldownReductionPerOrbSpent, 0.3
Rime.Talent.ChanceOnOrbGain.NextSpenderCritIncrease.ProcChance, 0.17
Rime.Talent.ChanceOnOrbGain.NextSpenderCritIncrease.Buff.CritChance, 1.00
Rime.Talent.ChanceOnOrbGain.NextSpenderCritIncrease.Buff.Duration, 12.0
Rime.QuickProjectile.Talent.ChanneledBeamSingleDamageCooldownReduction.CooldownReductionPerHit, 0.2
Rime.QuickProjectile.Talent.IncreasedCritChance.CritChanceIncrease, 0.10	;deprecated
Rime.Ultimate.Duration, 20.0  				;ga is FullResourcesSelfBuff
Rime.Ultimate.SpiritPointCost, 100.0
Rime.Ultimate.SpikeVollyPeriod, 4.0
Rime.Ultimate.DamageBonus, 1.20  ;Increased damage scale on rime
Rime.AutoDamageProjectile.ProcChance, 0.50	;not used
Rime.AutoDamageProjectile.OrbReward, 1.0
Rime.AutoDamageProjectile.NumProjectiles, 3.0
Rime.AutoDamageProjectile.IntellectCoefficient, 0.68
Rime.AutoDamageProjectile.MaxSpreadRange, 500.0
Rime.AutoDamageProjectile.TriggerAoe.Chance, 0.35
Rime.AutoDamageProjectile.TriggerAoe.CleaveDamageScaler, 0.70
Rime.AutoDamageProjectile.TriggerAoe.TargetCountThreshhold, 5.0
Rime.AutoDamageProjectile.TriggerAoe.ExplodingCrits.MaxNumAdditionalTargets, 19.0
Rime.AutoDamageProjectile.TriggerAoe.ExplodingCrits.MaxCleaveRange, 400.0
Rime.AutoDamageProjectile.TriggerAoe.ExplodingCrits.CleaveVisualDelay, 0.1
Rime.AutoDamageProjectile.InstantSingleDamage.CooldownResetProcChance, 0.05         ; DEPRECATED!
Rime.AutoDamageProjectile.Talent.CritChanceAndCritDamage.CritChanceIncrease, 0.10
Rime.AutoDamageProjectile.Talent.CritChanceAndCritDamage.CritDamageMultiplier, 1.00
Rime.AutoDamageProjectile.Talent.BigCritDamageIncrease.CritPowerScaler, 2.0
Rime.AutoDamageProjectile.Talent.ExplodingCritsDamageBonus.CleaveDamageScaler, 1.0
Rime.AutoDamageProjectile.Talent.CritsIncreaseProcChance.Chance, 0.60
Rime.OnTargetPulsatingAoe.MaxRange, 3000.0
Rime.OnTargetPulsatingAoe.NumPulses, 1.0
Rime.OnTargetPulsatingAoe.DamageIntellectCoefficient, 4.735
Rime.OnTargetPulsatingAoe.DamageSpread, 0.20
Rime.OnTargetPulsatingAoe.AoeRadius, 700.0
Rime.OnTargetPulsatingAoe.TargetCountThreshold, 12.0
Rime.OnTargetPulsatingAoe.AoePeriod, 0.20
Rime.OnTargetPulsatingAoe.OrbCost, 2.0
Rime.OnTargetPulsatingAoe.Talent.MultiStrike.ChanceToStrikeTwice, 0.15
Rime.OnTargetPulsatingAoe.Talent.MultiStrike.ChanceToStrikeTrice, 0.07
Rime.OnTargetPulsatingAoe.Talent.Multistrike.Passive.CritStrikePowerIncrease, 1.10
Rime.CastedProjectileDamageOrbSpender.MaxRange, 3000.0
Rime.CastedProjectileDamageOrbSpender.CastingDuration, 2.0
Rime.CastedProjectileDamageOrbSpender.IntellectCoefficient, 11.88
Rime.CastedProjectileDamageOrbSpender.Spread, 0.2
Rime.CastedProjectileDamageOrbSpender.OrbCost, 2.00
Rime.CastedProjectileDamageOrbSpender.Talent.InstantAndBonusDamage.DamageMultiplier, 1.40
Rime.CastedProjectileDamageOrbSpender.Talent.InstantAndBonusDamage.MaxStacks, 4.0
Rime.CastedProjectileDamageOrbSpender.Talent.InstantAndBonusDamage.DamageToAoe.DamageScaler, 0.10
Rime.CastedProjectileDamageOrbSpender.Talent.InstantAndBonusDamage.DamageToAoe.MaxNumTargets, 20.0
Rime.CastedProjectileDamageOrbSpender.Talent.InstantAndBonusDamage.DamageToAoe.Radius, 700.0
Rime.CastedProjectileDamageOrbSpender.Talent.InstantAndBonusDamage.DamageToAoe.Height, 500.0
Rime.CastedProjectileDamageOrbSpender.Talent.InstantAndBonusDamage.DamageToAoe.TargetCountThreshold, 12.0
Rime.CastedProjectileDamageOrbSpender.Talent.InstantAndBonusDamage.PPM, 1.2	;not used anymore - cold snap stacks
Rime.CastedProjectileDamageOrbSpender.Talent.IncreasedCritChance.CritChanceIncrease, 0.20
Rime.CastedProjectileDamageOrbSpender.Talent.CostIncrease, 0.0
Rime.CastedProjectileDamageOrbSpender.Talent.DamageIncreaseAndCastTimeIncrease.AdditionalDamage, 1.40
Rime.CastedProjectileDamageOrbSpender.Talent.DamageIncreaseAndCastTimeIncrease.CastTimeIncreaseDuration, 0.5
Rime.DamageAsAoeHealingBuff.DamageToHealingFactor, 0.30
Rime.DamageAsAoeHealingBuff.HealingRange, 4000.0
Rime.DamageAsAoeHealingBuff.Duration, 20.0
Rime.DamageAsAoeHealingBuff.SpiritIncrease, 0.20
Rime.DamageAsAoeHealingBuff.Cooldown, 60.0
Rime.DamageAsAoeHealingBuff.HealTick, 0.5 ; heals are accumulated until they are sent out 
Rime.CastedProjectileDamageFiller.CastingDuration, 1.5
Rime.CastedProjectileDamageFiller.IntellectCoefficient, 2.34
Rime.CastedProjectileDamageFiller.Spread, 0.2
Rime.CastedProjectileDamageFiller.MaxRange, 3000.0
Rime.CastedProjectileDamageFiller.ResourceGain, 1.0
Rime.CastedProjectileDamageFiller.InstantSingleDamage.CooldownResetProcChance, 0.15
Rime.CastedProjectileDamageFiller.Talent.TriggerRandomTickOfCastedDebuffAoeDamage.Chance, 1.00
Rime.InstantSingleDamage.DamageIntellectCoefficient, 3.648
Rime.InstantSingleDamage.DamageSpread, 0.2
Rime.InstantSingleDamage.MaxRange, 3000.0
Rime.InstantSingleDamage.Cooldown, 12.0
Rime.InstantSingleDamage.MaxCharges, 2.0
Rime.InstantSingleDamage.ResourceGain, 0.0
Rime.InstantSingleDamage.OrbGain, 1.0
Rime.InstantSingleDamage.Talent.CooldownResetProc.DamageIncreaseScaler, 2.0
Rime.InstantSingleDamage.Talent.CooldownResetProc.CritChanceOverride, 1.0
Rime.InstantSingleDamage.Talent.AdditionalWavesOfAutoProjectiles.NumWaves, 1.0		;not in use
Rime.InstantSingleDamage.Talent.AdditionalWavesOfAutoProjectiles.WavePeriod, 0.2	;not in use
Rime.InstantSingleDamage.Talent.TriggerAnimaSpikeVolley.NumProjectiles, 1.0
Rime.InstantSingleDamage.Talent.TriggerAnimaSpikeVolley.Chance, 0.15
Rime.InstantSingleDamage.Talent.ReducesCastTimeOnOrbSpender.ReductionInSeconds, 0.5
Rime.InstantSingleDamage.Talent.ReducesCastTimeOnOrbSpender.OnTargetPulsatingAoe.InitialDelayReductionInSeconds, 0.5
Rime.InstantSingleDamage.Talent.ReducesCastTimeOnOrbSpender.AddedCritChance, 0.30
Rime.InstantSingleDamage.Talent.ReducesCastTimeOnOrbSpender.BuffDuration, 12.0
Rime.ChanneledBeamSingleDamage.IntellectCoefficientPerTick, 1.562
Rime.ChanneledBeamSingleDamage.Spread, 0.2
Rime.ChanneledBeamSingleDamage.MaxRange, 3000.0
Rime.ChanneledBeamSingleDamage.ChannelingDuration, 2.0
Rime.ChanneledBeamSingleDamage.ChannelingTickInterval, 0.4
Rime.ChanneledBeamSingleDamage.Cooldown, 15.0
Rime.ChanneledBeamSingleDamage.ResourceGainPerTick, 1.0
Rime.ChanneledBeamSingleDamage.CastedDebuffAOECooldownRecoveryBonus, 1.0 ; 100% cooldown recovery while channeling on CastedDebuffAOECooldownRecoveryBonus cooldown
Rime.ChanneledBeamSingleDamage.Cleave.DamageFactorAsAoe, 0.333
Rime.ChanneledBeamSingleDamage.Cleave.TargetCountThreshold, 5.0
Rime.ChanneledBeamSingleDamage.CastedDebuffAoeDamage.CooldownReductionPerTick, 0.6	;not used?
Rime.ChanneledBeamSingleDamage.Talent.DamageBonus.DamageScale, 1.20
Rime.ChanneledBeamSingleDamage.Talent.DamageBonus.DamageFactorAsAoeScaler, 2.00
Rime.ChanneledBeamSingleDamage.Talent.DamageBonus.AoeRadius, 500.0		; this is baseline now
Rime.ChanneledBeamSingleDamage.Talent.DamageBonus.AoeMaxTargets, 19.0	; this is baseline now	
Rime.ChanneledBeamSingleDamage.Talent.CastedDebuffAoeDamageCooldownReduction.CooldownReductionPerTick, 0.30
Rime.ChanneledBeamSingleDamage.BoostByCritProc.DamageMultiplier, 1.00
Rime.ChanneledBeamSingleDamage.BoostByCritProc.CritChance, 1.00
Rime.ChanneledBeamSingleDamage.BoostByCritProc.ChannelTickRateIncrease, 1.40
Rime.ChanneledBeamSingleDamage.BoostByCritProc.Ppm, 1.2
Rime.ChanneledBeamSingleDamage.BoostByCritProc.BuffDuration, 18.0
Rime.ChanneledBeamSingleDamage.Talent.StackBuffForInstantSingleDamage.BuffDuration, 15.0
Rime.ChanneledBeamSingleDamage.Talent.StackBuffForInstantSingleDamage.MaxNumStacks, 30.0
Rime.ChanneledBeamSingleDamage.Talent.StackBuffForInstantSingleDamage.InstantSingleDamageDamagePerStack, 0.20
Rime.ChanneledBeamSingleDamage.Talent.StackBuffForInstantSingleDamage.AoeDamageMaxRange, 800.0
Rime.ChanneledBeamSingleDamage.Talent.StackBuffForInstantSingleDamage.TargetCountThreshold, 3.0
Rime.ChanneledBeamSingleDamage.Talent.IncreasedChannelDuration.AddedSeconds, 0.8
Rime.CastedDebuffAoeDamage.CastingDuration, 2.0
Rime.CastedDebuffAoeDamage.Cooldown, 10.0
Rime.CastedDebuffAoeDamage.MaxRange, 3000.0
Rime.CastedDebuffAoeDamage.AoeRadius, 600.0
Rime.CastedDebuffAoeDamage.AoeDuration, 3.0
Rime.CastedDebuffAoeDamage.AoePulsePeriod, 0.50
Rime.CastedDebuffAoeDamage.AoeMaxNumTargets, 19.0
Rime.CastedDebuffAoeDamage.ResourceGainPerHit, 1.0
Rime.CastedDebuffAoeDamage.AoeResourceRewardCap, 1.0
Rime.CastedDebuffAoeDamage.AoeDamageIntellectCoefficient, 0.578
Rime.CastedDebuffAoeDamage.AoeDamageSpread, 0.2
Rime.CastedDebuffAoeDamage.DamageScalingTargetCountThreshold, 5.0
Rime.CastedDebuffAoeDamage.Talent.AdditionalAnimaForSingleTarget.AnimaIncreasePerTick, 2.0	;not used
Rime.CastedDebuffAoeDamage.Talent.IncreasedDuration.DurationInSeconds, 2.0
Rime.CastedDebuffAoeDamage.Talent.BuffWhileActive.AddedHaste, 0.20	;not used
Rime.CastedDebuffAoeDamage.Talent.BuffWhileActive.DamageScaleOtherAbilities, 1.20
Rime.CastedDebuffAoeDamage.Talent.IncreasedCastedDebuffAoeDamageDamage.DamageScaler, 1.30
Rime.ChanneledBeamSingleDamageAndCastedDebuffAoeDamage.Talent.IncreasedDamage.DamageScaler, 1.05
Rime.AutoProjectileOnResourceGainBuff.Cooldown, 120.0
Rime.AutoProjectileOnResourceGainBuff.Buff.Duration, 20.0 
Rime.AutoProjectileOnResourceGainBuff.Buff.DamageBonus, 1.20 ;Increased damage scale on rime
Rime.AutoProjectileOnResourceGainBuff.Talent.AutoProjectileHitsExtendDuration.AddedDuration, 0.2
Rime.TargetedPeriodicProjectileAoe.MaxRange, 3000.0
Rime.TargetedPeriodicProjectileAoe.Cooldown, 60.0
Rime.TargetedPeriodicProjectileAoe.OrbCost, 0.0
Rime.TargetedPeriodicProjectileAoe.Aoe.NumProjectiles, 5.0
Rime.TargetedPeriodicProjectileAoe.Aoe.Duration, 20.0
Rime.TargetedPeriodicProjectileAoe.Aoe.TargetingRadius, 3000.0
Rime.TargetedPeriodicProjectileAoe.Aoe.Damage.IntellectCoefficient, 0.68
Rime.TargetedPeriodicProjectileAoe.Aoe.Damage.Spread, 0.2
Rime.TargetedPeriodicProjectileAoe.Talent.CostReduction, 2.0
Rime.TargetedPeriodicProjectileAoe.Talent.ExtendedDurationInSeconds, 0.0
Rime.TargetedPeriodicProjectileAoe.Talent.GrantInstantSingleDamageCharge.NumCharges, 2.0
Rime.InstantConeKnockback.Cooldown, 60.0
Rime.InstantConeKnockback.KnockbackDistance, 600.0
Rime.InstantConeKnockback.KnockbackDuration, 0.5
Rime.InstantConeKnockback.MovementSpeedReductionScale, 0.50
Rime.InstantConeKnockback.DebuffDuration, 12.0
Rime.InstantConeKnockback.ConeRange, 1200.0
Rime.InstantSingleInterrupt.MaxRange, 3000.0
Rime.InstantSingleInterrupt.Cooldown, 20.0
Rime.InstantSingleInterrupt.SilenceDuration, 4.0
Rime.DashForward.RechargeTime, 25.0
Rime.DashForward.DashDistance, 1000.0
Rime.DashForward.DashSpeed, 5000.0 ; ie DashDistance in 0.4s
Rime.DashForward.DashAirExitSpeed, 1000 ; How fast Rime exits the dash when ending in air
Rime.DashForward.NumCharges, 2.0
Rime.SelfDefenceBuff.Duration, 4.0
Rime.SelfDefenceBuff.Cooldown, 30.0
Rime.SelfDefenceBuff.IncomingDamageScaler, 0.6
Rime.SelfDefenceBuff.Talent.Heal.HealMaxHealthFactor, 0.2
Rime.SelfDefenceBuff.Talent.CooldownReductionFromResourceSpent.CooldownReductionPerResourceAbs, 1.0
Rime.SelfDefenceBuff.Talent.DurationBoostAndHealFromDamage.DurationIncrease, 4.0
Rime.SelfDefenceBuff.Talent.DurationBoostAndHealFromDamage.DamageToHealFactor, 0.35
Rime.SelfDefenceBuff.Talent.DurationBoostAndHealFromDamage.TimeBetweenApplication, 0.1
Rime.CastedSingleDot.MaxRange, 4000.0
Rime.CastedSingleDot.Cooldown, 0.0
Rime.CastedSingleDot.CastingDuration, 1.5
Rime.CastedSingleDot.Duration, 18.00
Rime.CastedSingleDot.TickPeriod, 2.00
Rime.CastedSingleDot.DotIntellectCoefficientPerTick, 0.39
Rime.CastedSingleDot.DotSpread, 0.1
Rime.CastedSingleDot.DamageScaleFromChanneledDamageBeam, 2.0
Rime.CastedSingleDot.ChanneledDamageBeamCooldownReductionPerTick, 0.5
Rime.CastedSingleDot.ChanneledDamageBeamDamageBonusPerTick, 0.08
Rime.CastedSingleDot.ChanneledDamageBeamProcStackLimit, 5.0
Rime.CastedSingleDot.ChanneledDamageBeamDamageBuffDuration, 20.0
Rime.CastedSingleDot.MaxApplications, 6.0
Rime.CastedSingleDot.MoveSpeedReductionScaler, 0.8
Rime.CastedSingleDot.InstantDamageProcChance, 0.20
Rime.CastedSingleDot.InstantDamageProcDamageMultiplierAtEnd, 0.75
Rime.CastedSingleDot.Talent.BonusProjectile.DamageIntellectCoefficient, 0.6
Rime.CastedSingleDot.Talent.BonusProjectile.DamageSpread, 0.2
Rime.CastedSingleDot.Talent.BonusProjectile.TriggerChance, 0.2
Rime.CastedSingleDot.Talent.DamageIncrease.DamageScale, 1.3
Rime.CastedDamageProjectile.CastingDuration, 1.5
Rime.CastedDamageProjectile.IntellectCoefficient, 2.16
Rime.CastedDamageProjectile.Spread, 0.2
Rime.CastedDamageProjectile.MaxRange, 4000.0
Rime.CastedDamageProjectile.CastedDamageHeavyProjectileBuffSplashRadius, 400.0
Rime.CastedDamageProjectile.SpiritGain, 2.0
Rime.ChanneledDamageBeam.IntellectCoefficientPerTick, 1.02
Rime.ChanneledDamageBeam.Spread, 0.1
Rime.ChanneledDamageBeam.MaxRange, 4000.0
Rime.ChanneledDamageBeam.ChannelingDuration, 2.15
Rime.ChanneledDamageBeam.ChannelingTickInterval, 0.67
Rime.ChanneledDamageBeam.CastedDamageHeavyProjectileBuffSplashRadius, 400.0
Rime.ChanneledDamageBeam.Cooldown, 18.0
Rime.ChanneledDamageBeam.SpiritGainPerTick, 1.0
Rime.ChanneledDamageBeam.DotSpreadCount, 5.0
Rime.ChanneledDamageBeam.DotSpreadRadius, 1000.0
Rime.ChanneledDamageBeam.Tier3a.TorrentProcChance, 0.12
Rime.ChanneledDamageBeam.Tier3a.CooldownReduction, 0.85
Rime.ChanneledDamageBeam.Tier3a.DamageScaler, 2.5
Rime.ChanneledDamageBeam.Tier3a.ProcDuration, 6.0
Rime.ChanneledDamageBeam.Tier3b.CooldownReduction, 0.90
Rime.ChanneledDamageBeam.Tier3b.ResourceRegenerationFrac, 1.0
Rime.ChanneledDamageBeam.Talent.ActiveSpawnCompanionBuff.CooldownReduction, 0.90
Rime.ChanneledDamageBeam.Talent.ActiveSpawnCompanionBuff.ResourceGainFactor, 1.0
Rime.ChanneledDamageBeam.Restoration.HotSpreadCount, 5.0
Rime.ChanneledDamageBeam.Restoration.HotSpreadRadius, 1000.0
Rime.ChanneledDamageBeam.Restoration.HotDuration, 18.00
Rime.ChanneledDamageBeam.Restoration.HotTickPeriod, 1.50
Rime.ChanneledDamageBeam.Restoration.HotIntellectCoefficientPerTick, 1.14
Rime.CastedDamageHeavyProjectile.CastingDuration, 2.0
Rime.CastedDamageHeavyProjectile.IntellectCoefficient, 6.54
Rime.CastedDamageHeavyProjectile.Spread, 0.1
Rime.CastedDamageHeavyProjectile.MaxRange, 4000.0
Rime.CastedDamageHeavyProjectile.SpiritGain, 3.0
Rime.CastedDamageHeavyProjectile.Cooldown, 12.0
Rime.CastedDamageHeavyProjectile.SplashBuffDuration, 6.0
Rime.CastedDamageHeavyProjectile.SplashBuffIntellectCoefficient, 0.60
Rime.CastedDamageHeavyProjectile.SplashBuffSpread, 0.4
Rime.CastedDamageHeavyProjectile.Talent.SplashDurationIncrease.BuffDuration, 6.0
Rime.CastedDamageHeavyProjectile.Talent.CritBonusFromResources.CritChanceBonusPerSecondaryResource, 0.1
Rime.CastedDamageAoeProjectile.MaxRange, 4000.0
Rime.CastedDamageAoeProjectile.Radius, 200.0
Rime.CastedDamageAoeProjectile.CastingDuration, 2.0
Rime.CastedDamageAoeProjectile.IntellectCoefficient, 0.78
Rime.CastedDamageAoeProjectile.Spread, 0.1
Rime.CastedDamageAoeProjectile.CastTimeFractionReductionPerSpirit, 0.0
Rime.CastedDamageAoeProjectile.DamageIncreasePerSpirit, 1.0
Rime.CastedDamageAoeProjectile.MaxNumAoeTargets, 5.0
Rime.CastedDamageAoeProjectile.Talent.CritsGiveHaste.HasteFactor, 1.15
Rime.CastedDamageAoeProjectile.Talent.CritsGiveHaste.HasteBuffDuration, 8.0
Rime.CastedDamageAoeProjectile.Talent.ReducedCastTime.CastTimeReductionAbs, 0.5
Rime.CastedDamageAoeProjectile.Talent.ReducedCastTime.BonusSecondaryResource, 1.0
Rime.CastedDamageQuickProjectile.MaxRange, 4000.0
Rime.CastedDamageQuickProjectile.Cooldown, 25.0
Rime.CastedDamageQuickProjectile.CastingDuration, 0.0
Rime.CastedDamageQuickProjectile.Spread, 0.1
Rime.CastedDamageQuickProjectile.CastTimeFractionReductionPerSpirit, 0.0
Rime.CastedDamageQuickProjectile.DamageIncreasePerSpirit, 1.00
Rime.CastedDamageQuickProjectile.MultiProjectileTargetingRadius, 500.0
Rime.CastedDamageQuickProjectile.SelfDamageBoostBuffDamageIncreaseScale, 1.5
Rime.CastedDamageQuickProjectile.Talent.CastedDamageHeavyProjectileCooldownReset.ProcChance, 0.08
Rime.CastedDamageQuickProjectile.Talent.DamageIncreaseDebuff.DebuffDuration, 10.0
Rime.CastedDamageQuickProjectile.Talent.DamageIncreaseDebuff.DamageScale, 1.1
Rime.SpawnCompanion.Cooldown, 0.0
Rime.SpawnCompanion.Duration, 20.0
Rime.SpawnCompanion.TickPeriod, 1.0
Rime.SpawnCompanion.SpiritGainPerTick, 0.0
Rime.SpawnCompanion.FrostWaterDamageBonus, 0.2
Rime.SpawnCompanion.CooldownReductionPerSpiritGained, 0.0
Rime.SpawnCompanion.HasteIncrease, 0.3
Rime.SpawnCompanion.SpiritGainDurationAddition, 0.0
Rime.SpawnCompanion.SpiritPointCost, 100.0
Rime.SelfDamageBoostBuff.Duration, 15.0
Rime.SelfDamageBoostBuff.Cooldown, 45.0
Rime.InstantSingleRevive.MaxRange, 4000.0
Rime.InstantSingleRevive.Cooldown, 600.0
Rime.InstantSingleRevive.HealthRecovery, 1.0
Rime.InstantSingleRevive.ManaRecovery, 0.2
Rime.InstantSingleRevive.CastingDuration, 2.0
Rime.CastedSingleHeal.MaxRange, 4000.0
Rime.CastedSingleHeal.CastingDuration, 1.5
Rime.CastedSingleHeal.IntellectCoefficient, 3.52
Rime.CastedSingleHeal.Spread, 0.1
Rime.CastedSingleHeal.CastTimeFractionReductionPerSpirit, 0.0
Rime.CastedSingleHeal.HealingIncreasePerSpirit, 0.50
Rime.PullFriend.MaxRange, 4000.0
Rime.PullFriend.PullDuration, 0.5
Rime.PullFriend.Cooldown, 90.0
Rime.AoeHealBuff.MaxRange, 4000.0
Rime.AoeHealBuff.Duration, 10.0
Rime.AoeHealBuff.Cooldown, 180.0
Rime.AoeHealBuff.DamageToHealingFactor, 0.10
Rime.AoeHealBuff.MaxNumTargets, 3.0
Rime.SelfDamageAndResourceGainBuff.Duration, 8.0
Rime.SelfDamageAndResourceGainBuff.Cooldown, 60.0
Rime.SelfDamageAndResourceGainBuff.CastedDamageAoeProjectileSpiritGain, 5.0
Rime.SelfDamageAndResourceGainBuff.CastedDamageQuickProjectileSpiritGain, 1.0
Rime.SelfDamageAndResourceGainBuff.ProcDuration, 8.0
Rime.SelfDamageAndResourceGainBuff.ProcMagicDamageScale, 1.1
Rime.PlacedAoeHealAndDamage.CastTime, 2.0
Rime.PlacedAoeHealAndDamage.Cooldown, 15.0
Rime.PlacedAoeHealAndDamage.AoeRadius, 1000.0
Rime.PlacedAoeHealAndDamage.MaxRange, 2000.0
Rime.PlacedAoeHealAndDamage.AoeDuration, 15.0
Rime.PlacedAoeHealAndDamage.AoeTickPeriod, 1.5
Rime.PlacedAoeHealAndDamage.DamageIntellectCoefficient, 0.20
Rime.PlacedAoeHealAndDamage.HealingIntellectCoefficient, 0.79
Rime.SingleAllyDispel.MaxRange, 4000.0
Rime.SingleAllyDispel.Cooldown, 8.0
Rime.ChainHealAndDamage.MaxNumTargets, 8.0
Rime.ChainHealAndDamage.HealIntellectCoefficient, 0.79
Rime.ChainHealAndDamage.DamageIntellectCoefficient, 0.29
Rime.ChainHealAndDamage.HealSpread, 0.2
Rime.ChainHealAndDamage.DamageSpread, 0.2
Rime.ChainHealAndDamage.Cooldown, 10.0
Rime.ChainHealAndDamage.MaxRange, 3000.0
Rime.ChainHealAndDamage.MaxChainRange, 1000.0
Rime.ChainHealAndDamage.DamageIncreasePerSpirit, 0.50
Rime.ChainHealAndDamage.HealingIncreasePerSpirit, 0.50
Vigor.InstantCastedSingleTargetHealProc.ProcChance, 0.20	;the one that controls Into the Light currently
Vigor.SingleHealAndInstantAoeHealBonusProc.ManaCostMultiplier, 0.50
Vigor.InstantCastedSingleTargetHealProc.DotTickProcChanceScaler, 4.0
Vigor.Expertise.ExpertiseToHealPercentageConverter, 1		;1 means that 1% in expertise will increase 1% of extra health gained from Greater Heal
Vigor.SpiritProc.ResourceRefund.SecondaryEffect.MaxManaFractionForTrigger, 0.10
Vigor.SpiritProc.ResourceRefund.FlatSpiritPointGain, 1.0
Vigor.Echo.ProcChance, 0.50
Vigor.Echo.HealingScaler, 0.40
Vigor.Echo.ApplicationDelay, 0.5							;seconds
Vigor.Echo.ExpertiseAbsorbScaler, 1.0
Vigor.Echo.AbsorbBuffDuration, 4.0
Vigor.Echo.AbsorbLimitTargetMaxHealthFactor, 0.30
Vigor.MetaResource.SingleResourceIntellectCoefficient, 25.0	;was 14.00
Vigor.MetaResource.ProcGainIntellectCoefficient, 0.0
Vigor.MetaResource.CastedSingleTargetDamage.ResourceFractionGainPerHit, 0.2
Vigor.Absorbs.DamageReduction.BaseValue, 0.2	;was 0.2
Vigor.Absorbs.DamageReduction.ReferenceIntellectValue, 3000.0
Vigor.Absorbs.DamageReduction.ReferenceDamageReductionValue, 0.5
Vigor.Absorbs.DamageReduction.TotalIncomingDamageMultiplierLimit, 0.3
Vigor.Absorbs.UponRemovalBuff.Duration, 24.0
Vigor.Absorbs.UponRemovalBuff.IncomingDamageScaler, 0.80
Vigor.Absorbs.Talent.AbsorbRefill.CastedSingleTargetDamage.DamageToAbsorbFactor, 1.0
Vigor.Absorbs.Talent.AbsorbRefill.InstantFrontalConeDamageHeal.DamageToAbsorbFactor, 0.4
Vigor.SingleTargetAbsorb.Duration, 12.00
Vigor.SingleTargetAbsorb.AbsorbIntellectCoefficient, 27.12 	;was 19.75
Vigor.SingleTargetAbsorb.ResourceFractionCost, 1.00
Vigor.SingleTargetAbsorb.Range, 3000.0
Vigor.SingleTargetAbsorb.Cooldown, 10.0
Vigor.SingleTargetAbsorb.Talent.SingleTargetAbsorbCharges.MaxCharges, 2
Vigor.SingleTargetAbsorb.Talent.ReducedIncomingDamage.IncomingDamageMultiplier, 0.90
Vigor.InstantFrontalConeDamageHealBonusProc.ActivationChance, 1.00 ; Not in use what is the chance of this passive buff to be applied when consuming Into the Light? 0.25 = 25%
Vigor.InstantFrontalConeDamageHealBonusProc.Duration, 12
Vigor.CastedSingleTargetDamageDoubleHit.Duration, 20
Vigor.PartyMaxHealth.HealthIncrease, 0.10
Vigor.StackForDoubleHitBuff.MaxStacks, 2
Vigor.DamageReductionAndImmunityBuff.Cooldown, 60 
Vigor.DamageReductionAndImmunityBuff.Duration, 12.0
Vigor.DamageReductionAndImmunityBuff.ReducedIncomingDamageScale, 0.80
Vigor.DamageReductionAndImmunityBuff.ManaCost, 63.00
Vigor.DamageReductionAndImmunityBuff.MaxRange, 3000
Vigor.ChargedRestoreResource.RechargeTime, 180
Vigor.ChargedRestoreResource.NumCharges, 1
Vigor.ChargedRestoreResource.RestoreAmount, 0.10 ; in precentage (0.15 = 15% of max resource)
